date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft
2014-07-03,2351956.0,4.0,4.25,5010,19412,2.0,0,1,3,4000,1010,2014,,Mercer Island,98040,0,2014,0,0,469.45229540918166
2014-07-03,519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014,,Renton,98059,0,2014,0,0,200.77027027027026
2014-07-04,625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960,,Kirkland,98033,0,1960,54,54,480.7692307692308
2014-07-04,600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003,,Issaquah,98027,0,2003,11,11,258.62068965517244
2014-07-05,1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,2004,,Seattle,98115,0,2004,10,10,444.44444444444446
2014-07-05,1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,1937,,Seattle,98112,0,1937,77,77,595.2054794520548
2014-07-05,671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,,Seattle,98115,0,1953,61,61,214.37699680511182
2014-07-05,459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,,Seattle,98133,0,1984,30,30,312.5850340136054
2014-07-05,499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,,Seattle,98119,0,1995,19,19,324.02597402597405
2014-07-06,1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005.0,Seattle,98116,1,2005,97,9,405.0632911392405
2014-07-06,395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,,Kirkland,98034,0,1975,39,39,266.8918918918919
2014-07-07,861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014,,Redmond,98053,0,2014,0,0,239.77468706536857
2014-07-07,382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,,Seattle,98125,0,1981,33,33,321.42857142857144
2014-07-07,404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982,,Auburn,98092,0,1982,32,32,173.05555555555554
2014-07-07,530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,,Seattle,98105,0,1918,96,96,401.5151515151515
2014-07-07,195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910,,Issaquah,98027,0,1910,104,104,163.8655462184874
2014-07-07,747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977,,Kenmore,98028,0,1977,37,37,318.0851063829787
2014-07-07,199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,,Federal Way,98023,0,1961,53,53,181.8090909090909
2014-07-07,548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930,,Seattle,98115,0,1930,84,84,330.6024096385542
2014-07-07,870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,1923,2014.0,Sammamish,98074,1,2014,91,0,286.1842105263158
2014-07-07,588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,,Seattle,98115,0,1908,106,106,316.1290322580645
2014-07-07,775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981,,Woodinville,98072,0,1981,33,33,189.02439024390245
2014-07-07,670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,1970,,Issaquah,98027,0,1970,44,44,165.4320987654321
2014-07-07,445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,,Seattle,98117,0,1985,29,29,358.8709677419355
2014-07-07,300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,,Renton,98058,0,1960,54,54,136.36363636363637
2014-07-07,480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,,Bellevue,98008,0,1959,55,55,285.7142857142857
2014-07-07,300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,,Seattle,98106,0,1919,95,95,322.5806451612903
2014-07-07,360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,,Tukwila,98168,0,1931,83,83,200.0
2014-07-07,527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,,Seattle,98125,0,1979,35,35,175.66666666666666
2014-07-07,875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,,Bellevue,98004,0,1952,62,62,480.7692307692308
2014-07-07,266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,,Federal Way,98023,0,1981,33,33,133.33333333333334
2014-07-07,866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,,Redmond,98053,0,2004,10,10,217.04260651629073
2014-07-07,335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,,Seattle,98146,0,1951,63,63,419.9375
2014-07-07,215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,,Federal Way,98023,0,1967,47,47,223.95833333333334
2014-07-07,481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,,Renton,98056,0,2002,12,12,210.41119860017497
2014-07-07,320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,,Kenmore,98028,0,1950,64,64,144.14414414414415
2014-07-07,295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985.0,Enumclaw,98022,1,1985,96,29,152.06185567010309
2014-07-07,295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,,Seattle,98108,0,1908,106,106,179.8780487804878
2014-07-07,320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,,Woodinville,98077,0,1969,45,45,285.7142857142857
2014-07-07,780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,,Seattle,98119,0,1953,61,61,300.0
2014-07-07,437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,,Seattle,98117,0,1948,66,66,293.6241610738255
2014-07-07,443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,,Seattle,98144,0,1902,112,112,268.4848484848485
2014-07-07,575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,,Sammamish,98074,0,1990,24,24,239.58333333333334
2014-07-07,245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,,Seattle,98133,0,1926,88,88,163.33333333333334
2014-07-07,450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,,Kenmore,98028,0,1993,21,21,226.13065326633165
2014-07-07,536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,,Seattle,98107,0,2009,5,5,474.3362831858407
2014-07-07,685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,,Redmond,98052,0,1980,34,34,337.4384236453202
2014-07-07,373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,,Shoreline,98133,0,1960,54,54,234.59119496855345
2014-07-07,450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,,Redmond,98052,0,1971,43,43,304.05405405405406
2014-07-07,645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,,Sammamish,98074,0,1985,29,29,239.77695167286245
2014-07-07,1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,1997,,Bellevue,98008,0,1997,17,17,329.4573643410853
2014-07-07,230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,,Renton,98056,0,1954,60,60,165.46762589928056
2014-07-07,593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,,Issaquah,98027,0,2011,3,3,324.04371584699453
2014-07-07,558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,,Seattle,98116,0,1910,104,104,353.1645569620253
2014-07-07,538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,,Des Moines,98198,0,1984,30,30,207.81853281853282
2014-07-07,475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,,Kirkland,98034,0,1977,37,37,189.24302788844622
2014-07-07,209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,,Auburn,98002,0,1968,46,46,177.92372881355934
2014-07-07,410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,,Sammamish,98074,0,1989,25,25,282.7586206896552
2014-07-07,1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,,Seattle,98115,0,1946,68,68,526.0450160771704
2014-07-07,670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,1958,,Snoqualmie,98065,0,1958,56,56,234.26573426573427
2014-07-07,821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,,Mercer Island,98040,0,1967,47,47,297.463768115942
2014-07-07,665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,,Kirkland,98033,0,1963,51,51,237.5
2014-07-07,339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,,Snoqualmie,98065,0,2004,10,10,233.79310344827587
2014-07-07,631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,,Seattle,98116,0,1910,104,104,249.60474308300394
2014-07-07,570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,,Seattle,98144,0,1924,90,90,347.5609756097561
2014-07-07,437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,,Woodinville,98072,0,1967,47,47,196.84684684684686
2014-07-07,542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,,Redmond,98052,0,1987,27,27,265.9313725490196
2014-07-07,229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,,Auburn,98002,0,1967,47,47,186.58536585365854
2014-07-07,170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,,Renton,98055,0,1981,33,33,160.8490566037736
2014-07-07,391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,,North Bend,98045,0,1993,21,21,203.90625
2014-07-07,296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,,Maple Valley,98038,0,2004,10,10,195.04934210526315
2014-07-07,1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,,Seattle,98109,0,1925,89,89,384.61538461538464
2014-07-07,888550.0,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,1989,,Redmond,98053,0,1989,25,25,251.00282485875707
2014-07-07,1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,1987,,Redmond,98053,0,1987,27,27,250.46040515653775
2014-07-07,328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,,Auburn,98001,0,1998,16,16,145.77777777777777
2014-07-07,300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,,Kent,98031,0,2007,7,7,143.54066985645932
2014-07-07,500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,2011,,Seattle,98133,0,2011,3,3,290.69767441860466
2014-07-07,494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,,Issaquah,98029,0,2014,0,0,259.065445026178
2014-07-07,378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,,Seattle,98125,0,2007,7,7,236.10243597751406
2014-07-07,505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,2006,,Seattle,98102,0,2006,8,8,476.41509433962267
2014-07-07,680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,2005,,Issaquah,98029,0,2005,9,9,291.84549356223175
2014-07-07,351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,,Maple Valley,98038,0,2014,0,0,148.52278481012658
2014-07-07,510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,2014,,Seattle,98107,0,2014,0,0,359.15492957746477
2014-07-07,1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,2013,,Seattle,98112,0,2013,1,1,550.8474576271186
2014-07-07,374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,,Seattle,98144,0,2001,13,13,296.8253968253968
2014-07-07,509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,,Renton,98059,0,2009,5,5,168.2838283828383
2014-07-07,230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,,Seattle,98108,0,2014,0,0,201.75438596491227
2014-07-08,527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,,Bellevue,98006,0,1968,46,46,187.12765957446808
2014-07-08,438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,,Seattle,98115,0,2000,14,14,344.88188976377955
2014-07-08,900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,,Sammamish,98074,0,1978,36,36,283.0188679245283
2014-07-08,1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,2006,,Normandy Park,98166,0,2006,8,8,405.3763440860215
2014-07-08,439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,,Bothell,98011,0,1980,34,34,170.8171206225681
2014-07-08,315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,,Seattle,98108,0,1919,95,95,291.6666666666667
2014-07-08,765000.0,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,2004,,Sammamish,98075,0,2004,10,10,254.15282392026577
2014-07-08,332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,,Auburn,98001,0,1979,35,35,156.60377358490567
2014-07-08,600000.0,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,1969,,Woodinville,98072,0,1969,45,45,315.7894736842105
2014-07-08,378500.0,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,1990,,Auburn,98092,0,1990,24,24,132.34265734265733
2014-07-08,190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,,Federal Way,98003,0,1968,46,46,208.7912087912088
2014-07-08,645000.0,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,1987,,Sammamish,98075,0,1987,27,27,226.31578947368422
2014-07-08,780000.0,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,1901,,Seattle,98112,0,1901,113,113,304.6875
2014-07-08,370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,,North Bend,98045,0,1982,32,32,235.6687898089172
2014-07-08,875000.0,4.0,3.5,3110,108464,2.0,0,2,4,3110,0,1979,,Sammamish,98075,0,1979,35,35,281.3504823151125
2014-07-08,1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,1991,,Issaquah,98027,0,1991,23,23,221.30801687763713
2014-07-08,479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,,Bellevue,98006,0,1955,59,59,357.46268656716416
2014-07-08,245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,,Federal Way,98023,0,1978,36,36,94.23076923076923
2014-07-08,542000.0,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,1966,2014.0,Redmond,98052,1,2014,48,0,506.5420560747664
2014-07-08,557500.0,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,1984,,Redmond,98052,0,1984,30,30,306.31868131868134
2014-07-08,480000.0,2.0,1.0,1060,3040,1.0,0,0,3,860,200,1924,,Seattle,98103,0,1924,90,90,452.8301886792453
2014-07-08,330000.0,3.0,2.25,2220,4060,1.0,0,0,3,1330,890,1993,,Seattle,98118,0,1993,21,21,148.64864864864865
2014-07-08,160000.0,3.0,1.0,1350,8700,1.5,0,0,3,1350,0,1942,,SeaTac,98188,0,1942,72,72,118.51851851851852
2014-07-08,695500.0,5.0,2.75,2510,9180,1.0,0,1,4,1600,910,1975,,Redmond,98052,0,1975,39,39,277.0916334661355
2014-07-08,235500.0,5.0,2.5,2340,13713,1.0,0,0,2,1670,670,1967,,Federal Way,98003,0,1967,47,47,100.64102564102564
2014-07-08,326500.0,3.0,1.0,1060,7920,1.0,0,0,4,1060,0,1968,,Seattle,98106,0,1968,46,46,308.0188679245283
2014-07-08,300000.0,4.0,2.5,2200,8065,2.0,0,0,3,2200,0,1998,,Kent,98031,0,1998,16,16,136.36363636363637
2014-07-08,267000.0,3.0,1.0,1400,8100,1.5,0,0,3,1400,0,1944,,Seattle,98125,0,1944,70,70,190.71428571428572
2014-07-08,292600.0,3.0,1.5,1520,7123,1.0,0,0,4,1520,0,1959,,Renton,98056,0,1959,55,55,192.5
2014-07-08,362000.0,5.0,3.0,1810,3000,2.0,0,0,3,1810,0,1998,,Seattle,98118,0,1998,16,16,200.0
2014-07-08,1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,2360,0,1997,,Mercer Island,98040,0,1997,17,17,460.8050847457627
2014-07-08,357562.0,2.0,1.75,1210,1032,2.0,0,0,3,1210,0,2014,,Issaquah,98029,0,2014,0,0,295.5057851239669
2014-07-08,789900.0,3.0,2.5,3420,25150,1.0,0,0,4,1750,1670,1987,,Bellevue,98006,0,1987,27,27,230.96491228070175
2014-07-08,513000.0,3.0,2.5,1810,4592,2.0,0,0,3,1810,0,1992,,Issaquah,98029,0,1992,22,22,283.42541436464086
2014-07-08,336000.0,3.0,2.25,2760,10160,1.0,0,0,3,2760,0,1969,,Renton,98058,0,1969,45,45,121.73913043478261
2014-07-08,560000.0,4.0,2.25,1950,9800,1.0,0,0,3,1330,620,1968,,Kirkland,98033,0,1968,46,46,287.1794871794872
2014-07-08,1150000.0,3.0,2.5,3830,48743,2.0,0,0,3,3830,0,1991,,Bellevue,98006,0,1991,23,23,300.2610966057441
2014-07-08,410000.0,4.0,2.25,2060,7283,1.0,0,0,3,1220,840,1963,2013.0,Shoreline,98155,1,2013,51,1,199.02912621359224
2014-07-08,371500.0,3.0,1.0,1650,6400,1.0,0,0,4,980,670,1954,,Seattle,98106,0,1954,60,60,225.15151515151516
2014-07-08,368000.0,4.0,1.75,2100,11942,1.0,0,0,3,1030,1070,1964,,Seattle,98106,0,1964,50,50,175.23809523809524
2014-07-08,650000.0,4.0,3.0,3720,57499,1.0,0,0,3,1880,1840,2003,,Carnation,98014,0,2003,11,11,174.7311827956989
2014-07-08,308950.0,4.0,2.5,1920,8562,2.0,0,2,4,1920,0,1994,,Enumclaw,98022,0,1994,20,20,160.91145833333334
2014-07-08,440000.0,3.0,2.0,1860,217800,2.0,0,2,3,1860,0,1998,,Renton,98059,0,1998,16,16,236.55913978494624
2014-07-08,630000.0,2.0,2.5,2290,3507,2.0,0,0,3,2290,0,2005,,Issaquah,98029,0,2005,9,9,275.10917030567686
2014-07-08,228950.0,3.0,1.75,1200,9085,1.0,0,0,4,1200,0,1968,,Federal Way,98023,0,1968,46,46,190.79166666666666
2014-07-08,782000.0,4.0,3.5,5270,53428,2.0,0,0,3,3440,1830,2004,,Renton,98058,0,2004,10,10,148.38709677419354
2014-07-08,245000.0,3.0,2.5,1600,2788,2.0,0,0,4,1600,0,1992,,Kent,98031,0,1992,22,22,153.125
2014-07-08,410000.0,4.0,2.5,2560,4020,2.0,0,0,3,2560,0,2006,,Maple Valley,98038,0,2006,8,8,160.15625
2014-07-08,427550.0,2.0,1.0,880,4000,1.0,0,0,3,880,0,1940,,Seattle,98117,0,1940,74,74,485.85227272727275
2014-07-08,235000.0,2.0,1.0,1020,7920,1.0,0,0,3,1020,0,1939,,Seattle,98108,0,1939,75,75,230.3921568627451
2014-07-08,210000.0,3.0,2.0,960,9380,1.0,0,0,3,960,0,1949,,Seattle,98146,0,1949,65,65,218.75
2014-07-08,485000.0,4.0,2.25,1900,7200,1.0,0,0,3,1370,530,1977,,Seattle,98146,0,1977,37,37,255.26315789473685
2014-07-08,410000.0,3.0,2.0,1320,6000,1.5,0,0,4,1320,0,1920,,Seattle,98144,0,1920,94,94,310.6060606060606
2014-07-08,435000.0,4.0,2.75,2230,9640,1.0,0,0,3,1320,910,1998,,Seattle,98125,0,1998,16,16,195.06726457399103
2014-07-08,300000.0,3.0,1.0,1150,7314,1.0,0,0,3,1150,0,1960,,Bellevue,98008,0,1960,54,54,260.8695652173913
2014-07-08,455000.0,4.0,3.5,3440,6000,2.0,0,0,4,3440,0,2002,,Normandy Park,98198,0,2002,12,12,132.2674418604651
2014-07-08,210000.0,3.0,1.0,1070,8179,1.0,0,0,3,1070,0,1949,,Seattle,98146,0,1949,65,65,196.26168224299064
2014-07-08,1050000.0,4.0,2.75,2250,3433,1.5,0,0,3,1500,750,1927,2013.0,Seattle,98112,1,2013,87,1,466.6666666666667
2014-07-08,458400.0,4.0,2.5,1910,10300,1.0,0,0,3,1910,0,1921,1968.0,Shoreline,98177,1,1968,93,46,240.0
2014-07-08,390000.0,3.0,1.75,1180,16552,1.0,0,0,4,1180,0,1967,,Woodinville,98072,0,1967,47,47,330.50847457627117
2014-07-08,148226.0,3.0,1.0,1400,7360,1.0,0,0,4,1400,0,1968,,Auburn,98092,0,1968,46,46,105.87571428571428
2014-07-08,711600.0,4.0,3.0,3580,9316,2.5,0,0,3,2370,1210,1991,,Bellevue,98007,0,1991,23,23,198.7709497206704
2014-07-08,819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,,Federal Way,98003,0,1985,29,29,257.8715365239295
2014-07-08,613000.0,2.0,2.0,1170,1890,1.5,0,1,4,1170,0,1927,,Seattle,98119,0,1927,87,87,523.9316239316239
2014-07-08,592350.0,2.0,2.0,1570,4665,1.0,0,0,3,1570,0,2006,,Redmond,98053,0,2006,8,8,377.2929936305732
2014-07-08,232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,,Auburn,98001,0,1966,48,48,158.9041095890411
2014-07-08,250000.0,3.0,1.75,1140,10400,1.0,0,0,4,1140,0,1983,,Milton,98354,0,1983,31,31,219.2982456140351
2014-07-08,115000.0,1.0,2.0,1150,9812,1.0,0,0,4,1150,0,1962,,Auburn,98001,0,1962,52,52,100.0
2014-07-08,1115000.0,4.0,2.5,3180,31931,1.0,0,0,4,2390,790,1978,,Bellevue,98007,0,1978,36,36,350.62893081761007
2014-07-08,585000.0,4.0,2.5,2630,6185,2.0,0,0,3,2630,0,1999,,Renton,98056,0,1999,15,15,222.43346007604563
2014-07-08,580000.0,3.0,2.25,1940,5980,1.0,0,0,3,1520,420,1987,,Issaquah,98027,0,1987,27,27,298.96907216494844
2014-07-08,165000.0,1.0,1.0,850,8050,1.0,0,0,2,850,0,1906,,Seattle,98118,0,1906,108,108,194.11764705882354
2014-07-08,430000.0,3.0,2.0,1550,6039,1.0,0,0,5,830,720,1942,,Seattle,98126,0,1942,72,72,277.4193548387097
2014-07-08,383000.0,3.0,2.25,2090,15000,1.0,0,0,3,2090,0,1961,,North Bend,98045,0,1961,53,53,183.25358851674642
2014-07-08,1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,,Seattle,98199,0,2006,8,8,301.7676767676768
2014-07-08,201500.0,3.0,1.0,1320,5000,1.5,0,0,3,1320,0,1912,,Seattle,98116,0,1912,102,102,152.65151515151516
2014-07-08,690000.0,4.0,2.5,3220,35400,2.0,0,0,3,3220,0,1991,,Woodinville,98072,0,1991,23,23,214.28571428571428
2014-07-08,325000.0,2.0,1.0,800,7260,1.0,0,0,3,800,0,1953,,Seattle,98126,0,1953,61,61,406.25
2014-07-08,375000.0,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,,Woodinville,98072,0,1976,38,38,225.90361445783134
2014-07-08,600000.0,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,,Kirkland,98034,0,1991,23,23,266.6666666666667
2014-07-08,340000.0,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,,Auburn,98002,0,1997,17,17,160.37735849056602
2014-07-08,890000.0,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,,Seattle,98122,0,1979,35,35,385.28138528138527
2014-07-08,415000.0,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,,Newcastle,98056,0,1970,44,44,216.14583333333334
2014-07-08,255000.0,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,,Black Diamond,98010,0,1976,38,38,164.51612903225808
2014-07-08,530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,,Bellevue,98004,0,1975,39,39,296.9187675070028
2014-07-08,468000.0,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,,Newcastle,98056,0,1962,52,52,255.7377049180328
2014-07-08,970000.0,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007.0,Seattle,98126,1,2007,87,7,277.14285714285717
2014-07-08,599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,,Redmond,98052,0,1987,27,27,233.984375
2014-07-08,399500.0,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,,Seattle,98126,0,1928,86,86,293.75
2014-07-08,2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,,Medina,98039,0,2001,13,13,378.15384615384613
2014-07-08,1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,,Seattle,98105,0,2014,0,0,382.53968253968253
2014-07-08,325000.0,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,,Seattle,98126,0,1941,73,73,401.2345679012346
2014-07-08,1135250.0,5.0,4.0,7320,217800,2.0,0,0,3,7320,0,1992,,Renton,98058,0,1992,22,22,155.08879781420765
2014-07-08,568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,,Burien,98166,0,1956,58,58,203.584229390681
2014-07-08,517000.0,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,,Seattle,98122,0,1912,102,102,269.2708333333333
2014-07-08,469950.0,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,,Duvall,98019,0,1997,17,17,185.7509881422925
2014-07-08,1675000.0,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991.0,Seattle,98125,1,1991,75,23,479.9426934097421
2014-07-08,2180000.0,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,,Seattle,98105,0,1931,83,83,462.84501061571126
2014-07-08,623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,,Mercer Island,98040,0,1973,41,41,303.9024390243902
2014-07-08,720000.0,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,,Bellevue,98008,0,1965,49,49,298.7551867219917
2014-07-08,205000.0,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,,Federal Way,98003,0,1967,47,47,173.72881355932202
2014-07-08,148000.0,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,,Seattle,98106,0,1930,84,84,234.9206349206349
2014-07-08,950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998.0,Seattle,98177,1,1998,73,16,272.98850574712645
2014-07-08,405000.0,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,,Seattle,98125,0,1953,61,61,400.990099009901
2014-07-08,293000.0,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,,Kent,98031,0,2009,5,5,153.40314136125656
2014-07-08,550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,,Issaquah,98027,0,2005,9,9,220.8835341365462
2014-07-08,435000.0,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,,Renton,98059,0,2010,4,4,202.32558139534885
2014-07-08,355000.0,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,,Maple Valley,98038,0,2005,9,9,118.33333333333333
2014-07-08,673000.0,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,,Issaquah,98029,0,2012,2,2,237.80918727915196
2014-07-08,449990.0,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,,North Bend,98045,0,2013,1,1,167.90671641791045
